CLIENT_CATEGORY;SEGMENT;Service;Channeltype;Source;football;DECLARED_FAULT;CREATE_DATE;CLOSETIME;all_num_of_repeat;num_of_repeat2;num_of_repeat5;num_of_repeat10;num_of_repeat30;num_of_repeat60;MITYPE;MIPRIORITY;MIIMPACT;TECHNICAL_DISTRICT;NumWFMforEI;Last_WFM_days_waiting;EIDayOfWeek;EIHourCreate
ФЛ;МР;8679;9633;8750;4;IP TV. Другое;1502349911;1502376941;4;1;1;1;2;2;0;0;0;10;1;0;5;10
ФЛ;МР;8680;9205;8750;8;Телефония. Тишина в трубке, нет зуммера;1502349957;1502457070;1;0;0;0;1;1;0;0;0;36;1;0;5;10
SOHO;КОРП;8680;9205;8750;5;Телефония. Зуммер занято;1502349971;1502376217;1;0;0;0;1;1;2;0;0;0;0;0;5;10
SOHO;КОРП;8680;9205;8750;5;АТШ.Подозрение на ГТТ;1502349988;1502377530;1;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8680;9204;8750;3;Телефония. Зуммер занято;1502350083;1502350748;1;0;0;0;1;1;0;0;0;25;1;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502350065;1502459443;1;0;0;0;1;1;0;0;0;34;1;2;5;10
SOHO;КОРП;8678;9204;8750;3;Интернет. Низкая скорость;1502350085;1502366622;1;0;0;0;1;1;0;0;0;22;1;0;5;10
SME GS;КОРП;9650;9203;8750;4;Интернет. Нет линка;1502350071;1502437497;3;0;0;0;2;2;0;0;0;26;1;1;5;10
ФЛ;МР;8678;9204;8750;3;ТВ. Другое;1502350148;1502364970;2;0;0;0;1;1;0;0;0;39;1;0;5;10
ФЛ;МР;8680;9204;8750;4;Телефония. Не работает исходящая связь;1502350206;1502457671;1;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8680;9204;8750;3;Не работает ONT. Нет индикации питания.;1502350177;1502352671;1;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502350169;1502385442;2;0;0;0;1;2;0;0;0;31;1;0;5;10
ФЛ;МР;8678;9204;8750;3;ТВ. Проблемы с пультом;1502350166;1502431928;1;0;0;0;1;1;0;0;0;38;1;1;5;10
GS-SLA3;БС28;8680;9205;8750;5;Телефония. Зуммер занято;1502350194;1502375811;2;0;0;0;1;2;2;0;0;0;0;0;5;10
GS-SLA3;БС28;8680;9205;8750;5;Телефония. Зуммер занято;1502350187;1502375430;2;0;0;0;1;2;2;0;0;0;0;0;5;10
SOHO;КОРП;9650;0;7470;4;SLX_Не работает номер;1502350221;1502446310;0;0;0;0;0;0;0;0;0;0;0;0;5;10
ФЛ;МР;8678;9204;8750;3;Не работает ONT. Нет индикации питания.;1502350253;1502364141;2;0;0;0;1;1;0;0;0;33;1;0;5;10
ФЛ;МР;8678;9204;8750;3;Не работает ONT. Нет индикации питания.;1502350253;1502364141;2;0;0;0;1;1;0;0;0;31;1;1;5;10
ФЛ;МР;8680;9205;8750;2;Телефония. Зуммер занято;1502350235;1502384031;1;0;0;0;1;1;0;0;0;0;0;0;5;10
Имидж-абоненты (физические лица);КОРП;9650;0;7470;8;SLX_Не работает INTERNET;1502350220;1502434885;0;0;0;0;0;0;0;0;0;0;0;0;5;10
ФЛ;МР;8680;9204;8750;3;Телефония. Зуммер занято;1502350278;1502432286;1;0;0;0;1;1;0;0;0;22;1;1;5;10
ФЛ;МР;8680;9205;8750;2;Телефония. Зуммер занято;1502350321;1502383954;1;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502350324;1502379526;1;0;0;0;1;1;0;0;0;45;1;0;5;10
SOHO;КОРП;8680;9205;8750;4;Телефония. Не работает исходящая связь;1502350364;1502439088;1;0;0;0;1;1;0;0;0;0;0;0;5;10
SOHO;КОРП;9650;0;7470;3;SLX_Установить переадресацию (авария);1502350368;1502359549;0;0;0;0;0;0;0;0;0;0;0;0;5;10
ФЛ;МР;8679;9204;8750;3;ТВ. Не получен IP-адрес;1502350519;1502377543;3;0;0;0;1;1;0;0;0;15;1;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502350533;1502375907;1;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8680;9205;8750;2;Телефония. Тишина в трубке, нет зуммера;1502350515;1502387297;1;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8680;9205;8750;4;Телефония. Прерывание связи;1502350511;1502450380;1;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502350540;1502367994;2;0;0;0;2;2;0;0;0;46;1;0;5;10
ФЛ;МР;8678;9204;8750;3;Интернет. Не открываются все страницы;1502350573;1502371835;1;0;0;0;1;1;0;0;0;29;1;0;5;10
ФЛ;МР;8680;9205;8750;5;Телефония. Тишина в трубке, нет зуммера;1502350562;1502409600;1;0;0;0;1;1;2;3;3;0;0;0;5;10
SOHO;КОРП;8680;9204;8750;3;Интернет. Не работает интернет;1502350607;1502435612;2;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502350612;1502436640;1;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8680;9204;8750;3;Телефония. Тишина в трубке;1502350621;1502362597;2;0;0;0;1;1;0;0;0;45;1;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502350787;1502372060;2;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8678;10769;8750;5;Интернет. Нет линка;1502350816;1502368784;4;0;0;0;1;1;0;0;0;22;1;0;5;10
SOHO;КОРП;8678;9204;8750;2;Интернет. Низкая скорость;1502350857;1502364196;3;0;0;0;1;1;0;0;0;0;0;0;5;10
SME GS;КОРП;8680;9205;8750;5;АТШ.Подозрение на ГТТ;1502350936;1502375553;1;0;0;0;1;1;2;0;0;0;0;0;5;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502350985;1502385484;1;0;0;0;1;1;0;0;0;21;1;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502350995;1502372433;2;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8678;9204;8750;3;ТВ. Не получен IP-адрес;1502351035;1502365019;1;0;0;0;1;1;0;0;0;26;1;0;5;10
ФЛ;МР;8679;9204;8750;3;ТВ. Другое;1502351082;1502369769;3;0;0;0;1;2;0;0;0;33;1;0;5;10
SOHO;КОРП;8678;9205;8750;4;Интернет. Не работает интернет;1502351055;1502366545;1;0;0;0;1;1;0;0;0;37;1;0;5;10
ФЛ;МР;8679;9204;8750;3;ТВ. Черный или синий экран;1502351143;1502360508;2;0;0;0;1;1;0;0;0;40;1;0;5;10
ФЛ;МР;8679;9204;8750;2;ТВ. Надпись на экране: сервер не найден;1502351120;1502440227;2;0;0;1;2;2;0;0;0;0;0;0;5;10
NKA;КОРП;9650;0;10768;5;Не работает канал VPN;1502351107;1502380174;0;0;0;0;0;0;0;0;0;0;0;0;5;10
SOHO;КОРП;9650;9203;8750;4;Интернет. Нет пинга, линк есть;1502351171;1502376515;5;0;0;0;2;2;0;0;0;30;1;0;5;10
Выделенное обслуживание (пилот);МР;8678;9204;8750;3;Не работает ONT. Нет индикации питания.;1502351202;1502365692;3;0;0;0;1;1;0;0;0;46;1;0;5;10
ФЛ;МР;8680;9204;8750;4;Интернет. Не открываются все страницы;1502351198;1502353771;2;0;0;0;1;1;0;0;0;0;0;0;5;10
SOHO;КОРП;8678;9205;8750;4;Интернет. Не работает интернет;1502351207;1502368990;4;0;0;0;1;1;0;0;0;31;1;0;5;10
SME;КОРП;8680;0;7470;1;SLX_Не работает номер;1502351221;1502352021;0;0;0;0;0;0;0;0;0;0;0;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502351273;1502379685;1;0;0;0;1;1;0;0;0;31;1;0;5;10
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502351277;1502456286;4;0;0;0;1;1;0;0;0;34;1;1;5;10
SME GS;КОРП;8680;9204;8750;2;Телефония. Прерывание связи;1502351330;1502351924;2;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8678;9633;8750;3;Интернет. Не открываются страницы;1502351411;1502520394;2;0;0;1;2;2;0;0;0;16;1;2;5;10
Выделенное обслуживание (пилот);МР;8678;9204;8750;3;ТВ. Рассыпание/замирание;1502351469;1502375947;3;0;0;0;1;1;0;0;0;37;1;0;5;10
ФЛ;МР;8679;9633;8750;3;Интернет. Нестабильная работа, разрывы;1502351475;1502435442;2;0;0;1;2;2;0;0;0;15;1;1;5;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502351438;1502373636;1;0;0;0;1;1;0;0;0;40;1;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502351423;1502369106;2;0;0;0;1;1;0;0;0;34;1;1;5;10
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502351420;1502370038;1;0;0;0;1;1;0;0;0;24;1;0;5;10
KA;КОРП;8678;9204;8750;5;Интернет. Не работает интернет;1502351485;1502365839;1;0;0;0;1;1;0;0;0;0;0;0;5;10
GS-SLA4;ГОС;8678;9204;8750;5;Нет трансляции на портале;1502351582;1502379836;1;0;0;0;1;1;2;0;0;0;0;0;5;10
ФЛ;МР;8678;9204;8750;3;ONT на линии. Высокое затухание;1502351647;1502363526;3;1;1;1;2;2;0;0;0;39;1;0;5;10
Посольства;КОРП;9650;0;7470;3;SLX_Не работает INTERNET;1502351637;1502383629;0;0;0;0;0;0;0;0;0;0;0;0;5;10
ФЛ;МР;8678;9633;8750;6;Интернет. Нестабильная работа, разрывы;1502351693;1502366765;6;0;0;0;1;1;0;0;0;59;1;0;5;10
SOHO_GS;КОРП;8680;9204;8750;6;Телефония. Тишина в трубке, нет зуммера;1502351681;1502370024;1;0;0;0;1;1;0;0;0;43;1;0;5;10
ФЛ;МР;8678;9204;8750;3;Не работает ONT. Нет индикации питания.;1502351723;1502362421;1;0;0;0;1;1;0;0;0;30;1;0;5;10
Оператор;Оператор;9650;9203;8750;5;Интернет. Нет линка;1502351722;1502371571;2;0;0;0;2;2;0;0;0;21;1;0;5;10
ФЛ;МР;8678;9204;8750;3;Перенос/замена модели ONT;1502351820;1502368086;2;0;0;0;1;2;0;0;0;29;1;0;5;10
ФЛ;МР;9650;9204;8750;3;Swap ONT Huawei;1502351852;1502354360;3;0;0;0;2;2;0;0;0;36;1;0;5;10
Оператор;Оператор;9650;9205;8750;5;Интернет. Неустойчивая связь, плохие параметры;1502351862;1502363428;0;0;0;0;0;0;0;0;0;32;1;0;5;10
ФЛ;МР;8679;0;8675;1;Не работает кабельное телевидение;1502351845;1502451543;0;0;0;0;0;0;0;0;0;0;0;0;5;10
GS-SLA4;ГОС;8678;9204;8750;3;Нет трансляции на портале;1502351943;1502352552;1;0;0;0;1;1;0;0;0;0;0;0;5;10
ФЛ;МР;8678;9204;8750;3;Телефония. Тишина в трубке;1502351895;1502391936;1;0;0;0;1;1;0;0;0;44;1;0;5;10
GS-SLA1;ГОС;8678;9204;8750;4;PON. Нет линка;1502351898;1502362486;3;0;0;0;2;2;0;0;0;0;0;0;5;10
ФЛ;МР;8680;9205;8750;4;Интернет. Нет активной сессии;1502352021;1502365483;1;0;0;0;1;1;0;0;0;40;1;0;5;11
ФЛ;МР;8678;9204;8750;3;Swap ONT Huawei;1502352093;1502372157;1;0;0;0;1;1;0;0;0;22;1;0;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502352104;1502378654;1;0;0;0;1;1;0;0;0;40;1;0;5;11
ФЛ;МР;8679;9633;8750;3;Интернет. Другое;1502352154;1502374836;1;0;0;0;1;1;0;0;0;16;1;0;5;11
ФЛ;МР;8680;9205;8750;3;Интернет. Не работает интернет;1502352145;1502371222;4;0;0;0;2;2;0;0;0;46;1;0;5;11
ФЛ;МР;9650;10769;8750;3;Телефония. Тишина в трубке, нет зуммера;1502352127;1502352462;1;0;0;0;1;1;0;0;0;0;0;0;5;11
GS-SLA4;ГОС;8678;9204;8750;6;Нет трансляции на портале;1502352142;1502368249;3;0;0;0;2;2;0;0;0;0;0;0;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502352165;1502470866;1;0;0;0;1;1;0;0;0;34;1;1;5;11
SOHO;КОРП;8679;9633;8750;6;IP TV. Рассыпание/замирание картинки;1502352237;1502447752;3;0;0;0;1;3;0;0;0;59;1;1;5;11
ФЛ;МР;8678;9204;8750;3;ТВ. Черный или синий экран;1502352254;1502377206;1;0;0;0;1;1;0;0;0;30;1;0;5;11
SME GS;КОРП;8680;9204;8750;4;Телефония. Тишина в трубке, нет зуммера;1502352274;1502451154;2;0;0;0;1;1;0;0;0;36;1;1;5;11
SOHO;КОРП;8678;9204;8750;4;Интернет. Не работает интернет;1502352320;1502363692;1;0;0;0;1;1;0;0;0;39;1;0;5;11
ФЛ;МР;8679;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502352361;1502363693;1;0;0;0;1;1;0;0;0;26;1;0;5;11
ФЛ;МР;8678;9204;8750;3;Swap ONT Huawei;1502352411;1502371814;1;0;0;0;1;1;0;0;0;46;1;0;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502352407;1502434630;2;0;0;0;2;2;0;0;0;40;2;1;5;11
ФЛ;МР;8679;9204;8750;3;Swap ONT Huawei;1502352426;1502362274;1;0;0;0;1;1;0;0;0;37;1;0;5;11
SOHO;КОРП;9650;9203;8750;4;Интернет. Нет пинга, линк есть;1502352404;1502452630;2;0;0;0;1;1;0;0;0;44;1;1;5;11
SOHO;КОРП;8680;9204;8750;5;Телефония. Зуммер "занято";1502352425;1502365206;2;0;0;0;1;1;0;0;0;46;1;0;5;11
SOHO;КОРП;9650;9203;8750;4;Интернет. Нет линка;1502352457;1502357482;4;0;0;1;2;2;0;0;0;30;1;1;5;11
SOHO;КОРП;8678;9204;8750;4;Интернет. Не работает интернет;1502352535;1502356374;1;0;0;0;1;1;0;0;0;0;0;0;5;11
Оператор;Оператор;9650;9203;8750;5;Интернет. Нет линка;1502352503;1502371032;3;0;0;0;1;1;0;0;0;37;1;0;5;11
KA GS;КОРП;8678;9204;8750;6;Телефония. Не работает исходящая связь;1502352531;1502454628;6;0;0;1;3;3;0;0;0;36;1;1;5;11
Оператор;КОРП;9650;0;7470;14;SLX_Не работает канал связи (поток);1502352510;1502437641;0;0;0;0;0;0;1;3;3;0;0;0;5;11
;КОРП;8678;0;8675;7;Не работает INTERNET;1502352526;1502438930;0;0;0;0;0;0;0;0;0;0;0;0;5;11
ФЛ;МР;8678;9204;8750;2;Интернет. Не открываются все страницы;1502352563;1502354378;1;0;0;0;1;1;0;0;0;0;0;0;5;11
SOHO;КОРП;9650;0;7470;3;SLX_Установить переадресацию (авария);1502352576;1502355645;0;0;0;0;0;0;0;0;0;0;0;0;5;11
ФЛ;МР;8678;9204;8750;3;Телефония. Зуммер занято;1502352622;1502358613;1;0;0;0;1;1;0;0;0;41;1;0;5;11
ФЛ;МР;8678;9204;8750;3;Не работает ONT. Нет индикации питания.;1502352596;1502365458;1;0;0;0;1;1;0;0;0;25;1;0;5;11
GS-SLA3;БС28;9650;9207;8675;3;Не работает прямой провод;1502352623;1502371600;0;0;0;0;0;0;1;0;0;0;0;0;5;11
ФЛ;МР;8680;9204;8750;3;Не работает ONT. Нет индикации питания.;1502352672;1502365621;1;0;0;0;1;1;0;0;0;44;1;0;5;11
Оператор;Оператор;9650;9203;8750;5;Интернет. Неустойчивая связь, плохие параметры;1502352651;1502467658;5;0;0;0;1;1;0;0;0;36;1;1;5;11
Corporate;КОРП;9650;0;7470;4;Снять переадресацию (авария устранена);1502352653;1502358850;0;0;0;0;0;0;0;0;0;0;0;0;5;11
Corporate;КОРП;9650;0;7470;3;SLX_Низкое качество связи через Интернет;1502352693;1502366593;0;0;0;0;0;0;0;0;0;0;0;0;5;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502352914;1502364387;2;0;0;0;1;1;0;0;0;45;1;0;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Зуммер занято;1502352906;1502446327;1;0;0;0;1;1;0;0;0;24;1;1;5;11
NKA;КОРП;9650;0;7470;3;SLX_Не работает INTERNET;1502352882;1502354347;0;0;0;0;0;0;0;0;0;0;0;0;5;11
Оператор;КОРП;8678;0;8675;4;Не работает выделенный канал;1502352925;1502366671;0;0;0;0;0;0;0;0;0;0;0;0;5;11
ФЛ;МР;8680;9205;8750;8;Телефония. Тишина в трубке, нет зуммера;1502353004;1502525335;2;0;0;0;1;1;0;0;0;36;1;0;5;11
ФЛ;МР;8678;9204;8750;2;Интернет. Другое;1502353036;1502353374;1;0;0;0;1;1;0;0;0;0;0;0;5;11
ФЛ;МР;8678;9633;8750;3;Интернет. Ошибка 691;1502353047;1502374666;3;0;0;0;3;3;0;0;0;16;1;0;5;11
ФЛ;МР;8678;9204;8750;4;ТВ. Проблема с меню/программой передач;1502353059;1502372435;2;0;0;0;1;1;0;0;0;26;1;0;5;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502353111;1502524394;1;0;0;0;1;1;0;0;0;34;1;2;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502353212;1502437764;3;0;0;0;3;3;0;0;0;46;1;1;5;11
ФЛ;МР;8678;9633;8750;3;Интернет. Не работает интернет;1502353239;1502436866;1;0;0;0;1;1;0;0;0;15;2;1;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502353241;1502374922;3;0;0;0;1;1;0;0;0;30;1;0;5;11
GS-SLA4;ГОС;9650;0;8750;6;Нет трансляции на портале;1502353220;1502363409;0;0;0;0;0;0;0;0;0;0;0;0;5;11
KA GS;КОРП;8680;9204;8750;4;Телефония. Тишина в трубке, нет зуммера;1502353230;1502392002;3;0;0;0;1;1;0;0;0;21;1;0;5;11
SOHO;КОРП;8678;9204;8750;2;Интернет. Не работает интернет;1502353239;1502354415;2;0;0;0;1;1;0;0;0;0;0;0;5;11
GS-SLA4;ГОС;9650;0;8750;6;Нет трансляции на портале;1502353282;1502363353;0;0;0;0;0;0;0;0;0;0;0;0;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Не работает исходящая связь;1502353329;1502392008;1;0;0;0;1;1;0;0;0;31;1;0;5;11
ФЛ;МР;8680;9205;8750;5;Доп. услуга. Домофон;1502353340;1502409600;1;0;0;0;1;1;2;0;0;34;1;11;5;11
SME;КОРП;9650;9205;8750;5;Интернет. Не работает интернет;1502353319;1502361501;5;0;0;0;1;1;0;0;0;21;1;0;5;11
Corporate;КОРП;9650;0;7470;6;SLX_Ухудшение качества кабельного телевидения;1502353348;1502434812;0;0;0;0;0;0;1;3;3;0;0;0;5;11
ФЛ;МР;8678;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502353359;1502453878;1;0;0;0;1;1;0;0;0;34;1;2;5;11
ФЛ;МР;8679;9204;8750;3;ТВ. Рассыпание/замирание;1502353368;1502433381;1;0;0;0;1;1;0;0;0;46;1;1;5;11
ФЛ;МР;8679;9633;8750;3;Интернет. Низкая скорость;1502353427;1502520620;2;0;0;0;1;1;0;0;0;10;2;1;5;11
ФЛ;МР;8679;9204;8750;3;ONT не на линии. Проблема с оптическим кабелем;1502353477;1502525827;1;0;0;0;1;1;0;0;0;34;1;2;5;11
ФЛ;МР;8678;9204;8750;2;Интернет. Не открываются все страницы;1502353551;1502438697;1;0;0;0;1;1;0;0;0;0;0;0;5;11
ФЛ;МР;8678;9204;8750;3;Swap ONT Huawei;1502353592;1502367475;1;0;0;0;1;1;0;0;0;46;1;0;5;11
ФЛ;МР;8680;9205;8750;3;Телефония. Тишина в трубке, нет зуммера;1502353677;1502374907;2;0;0;0;1;2;0;0;0;34;1;1;5;11
